车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
Cayenne 2011款 Cayenne 3.0T,13,2012-08,厦门,21.80,100.08,自动,欧IV,3L,2023-07-21,2023-08,2023-08,1,333,V6,中大型SUV,95,前置四驱,保时捷
轩逸 2019款 经典 1.6XE+ CVT智联领先版,6.5,2019-06,厦门,5.50,12.62,自动,国V,1.6L,2023-11-24,2025-06,2024-06,0,124,L4,紧凑型车,92,前置前驱,日产
理想ONE 2021款 增程6座版,4,2021-07,厦门,23.50,37.97,自动,增程式,148km,2023-12-07,2025-07,2024-07,0,131,,中大型SUV,双电机四驱,"
            ",理想汽车
本田XR-V 2017款 1.8L EXi CVT舒适版,4,2017-06,厦门,8.98,16.26,自动,国V,1.8L,2023-11-30,2024-06,2024-06,0,136,L4,小型SUV,92,前置前驱,本田
领动 2016款 1.6L 自动智炫・精英型,7,2017-08,厦门,5.38,13.00,自动,国V,1.6L,2023-12-03,2024-08,2024-08,3,130,L4,紧凑型车,92,前置前驱,现代
宝马3系GT 2013款 320i 领先型,12,2015-08,厦门,12.50,48.30,自动,欧IV,2L,2023-10-21,2024-08,2024-08,0,184,L4,中型车,95,前置后驱,宝马
smart fortwo 2013款 1.0 MHD 硬顶城市游侠特别版,4,2013-06,厦门,3.68,15.19,自动,欧IV,1L,2023-10-14,2024-06,2024-06,0,70,L3,微型车,95,后置后驱,smart
Model 3 2020款 标准续航后驱升级版,2.8,2020-07,厦门,16.51,31.67,自动,纯电动,445km,2023-10-29,2024-07,2024-07,0,275,,中型车,后置后驱,"
            ",特斯拉
凯美瑞 2018款 双擎 2.5HG 豪华版,7,2019-02,厦门,13.98,26.03,自动,国V,2.5L,2023-11-29,2025-02,2024-02,0,178,L4,中型车,92,前置前驱,丰田
明锐 2007款 2.0L 自动逸仕版,14,2007-08,厦门,0.98,16.49,自动,国III,2L,2023-11-15,2024-02,2024-08,1,116,L4,紧凑型车,92,前置前驱,斯柯达
蔚来ES7 2022款 100kWh 首发版,0.02,2023-10,厦门,40.80,56.23,自动,纯电动,575km,2023-11-19,2025-10,2024-10,1,653,,中大型SUV,双电机四驱,"
            ",蔚来
起亚K3 2013款 1.6L 自动Premium,11.5,2012-12,厦门,3.35,15.61,自动,国IV(国V),1.6L,2023-12-06,2023-12,2023-12,0,128,L4,紧凑型车,92,前置前驱,起亚
宝马3系 2017款 320Li 时尚型,13,2017-01,厦门,13.80,35.38,自动,国V,2L,2023-10-08,2024-01,2024-01,0,184,L4,中型车,95,前置后驱,宝马
宝马X5(进口) 2013款 xDrive35i 豪华型,13,2014-01,厦门,11.58,109.63,自动,欧IV,3L,2023-10-15,2024-01,2024-01,1,306,L6,中大型SUV,95,前置四驱,宝马
Cayenne 2016款 Cayenne 3.0T,6,2017-06,厦门,43.80,96.39,自动,欧V,3L,2023-12-05,2023-6,2023-6,0,333,V6,中大型SUV,95,前置四驱,保时捷
IQ锐歌 2022款 四驱高性能尊贵版,0.5,2023-01,厦门,35.50,45.56,自动,纯电动,608km,2023-10-13,2025-01,2024-01,0,510,,中大型SUV,双电机四驱,"
            ",凯迪拉克
MINI 2016款 1.5T COOPER,7.8,2016-12,厦门,9.88,25.38,自动,欧V,1.5L,2023-11-02,2023-12,2023-12,3,136,L3,小型车,95,前置前驱,MINI
轩逸 2016款 1.6XL  CVT尊享版,6.1,2017-09,厦门,5.30,14.96,自动,国V,1.6L,2023-12-07,2024-9,2024-9,0,126,L4,紧凑型车,92,前置前驱,日产
宝马5系 2013款 530Li 领先型,9.5,2013-02,厦门,9.50,60.74,自动,欧IV,3L,2023-12-02,2024-2,2024-2,0,258,L6,中大型车,95,前置后驱,宝马
蔚来ES7 2022款 100kWh 首发版,0.01,2023-10,厦门,40.80,56.23,自动,纯电动,575km,2023-10-21,2025-10,2023-10,1,653,,中大型SUV,双电机四驱,"
            ",蔚来
雷克萨斯RX 2017款 300 Mark Levinson 四驱F SPORT版 国V,14,2018-03,厦门,22.80,55.58,自动,国V,2L,2023-12-05,2024-03,2024-03,1,238,L4,中大型SUV,95,前置四驱,雷克萨斯
甲壳虫 2010款 1.8T BlackOrange豪华版,8.3,2010-05,厦门,4.38,28.43,自动,欧IV,1.8L,2023-11-24,2024-05,2024-05,7,150,L4,紧凑型车,92,前置前驱,大众
福克斯 2009款 三厢 1.8L 自动豪华型,16,2009-05,厦门,1.20,15.84,自动,国IV,1.8L,2023-10-31,2024-05,2024-05,4,124,L4,紧凑型车,92,前置前驱,福特
Model 3 2022款 后轮驱动版,1.8,2023-04,厦门,20.72,25.17,自动,纯电动,556km,2023-12-02,2025-04,2024-04,0,264,,中型车,后置后驱,"
            ",特斯拉
领动 2018款 1.6L 自动15周年特别版,5,2019-08,厦门,6.58,13.00,自动,国V,1.6L,2023-10-22,2024-08,2024-08,0,130,L4,紧凑型车,92,前置前驱,现代
Polo 2016款 1.4L 自动风尚型,5,2017-10,厦门,4.50,9.54,自动,国V,1.4L,2023-11-11,2023-10,2023-10,0,90,L4,小型车,92,前置前驱,大众
RAV4荣放 2016款 2.0L CVT两驱风尚版 国V,1,2017-11,厦门,11.50,21.36,自动,国V,2L,2023-12-05,2024-11,2024-11,0,151,L4,紧凑型SUV,92,前置前驱,丰田
揽胜 2019款 3.0 SC V6 传世加长版,4,2019-07,厦门,108.80,170.74,自动,欧V,3L,2023-07-07,2023-07,2023-07,0,381,V6,中大型SUV,95,前置四驱,路虎
宝马X1 2018款 sDrive20Li 领先型,7,2018-03,厦门,14.18,34.39,自动,国V,2L,2023-11-13,2024-03,2024-03,0,192,L4,紧凑型SUV,95,前置前驱,宝马
宝马X1 2018款 sDrive20Li 领先型,11.8,2017-08,厦门,11.88,34.39,自动,国V,2L,2023-12-06,2024-08,2024-08,0,192,L4,紧凑型SUV,95,前置前驱,宝马
威朗 2018款 三厢 15S 自动进取型,6.08,2018-01,厦门,5.88,15.95,自动,国V,1.5L,2023-11-28,2024-01,2024-01,1,118,L4,紧凑型车,92,前置前驱,别克
名图 2017款 1.8L 自动智能型GLS 国V,4.7,2019-08,厦门,7.80,16.26,自动,国V,1.8L,2023-12-06,2025-08,2024-08,1,143,L4,中型车,92,前置前驱,现代
宝马5系 2014款 525Li 豪华设计套装,14.8,2014-05,厦门,13.60,54.23,自动,国IV(国V),2L,2023-11-14,2024-05,2024-05,0,218,L4,中大型车,95,前置后驱,宝马
领克01 2017款 2.0T 两驱型Pro版,5.5,2018-03,厦门,8.80,19.08,自动,国V,2L,2023-11-27,2024-03,2024-03,0,190,L4,紧凑型SUV,95,前置前驱,领克
Model 3(进口) 2019款 标准续航后驱升级版,2,2019-11,厦门,18.50,39.50,自动,纯电动,480km,2023-11-01,2023-11,2023-11,0,238,,中型车,后置后驱,"
            ",特斯拉
飞度 2018款 1.5L CVT潮跑+版,8,2018-02,厦门,5.38,10.18,自动,国V,1.5L,2023-12-03,2023-2,2023-2,0,131,L4,小型车,92,前置前驱,本田
Model 3 2021款 改款二 Performance高性能全轮驱动版,5.9,2021-05,厦门,23.98,36.90,自动,纯电动,675km,2023-11-06,2025-05,2024-05,0,486,,中型车,双电机四驱,"
            ",特斯拉
智尚S30 2014款 1.5L AMT精英型,8,2014-08,厦门,1.68,7.79,自动,国IV,1.5L,2023-11-07,2024-08,2024-08,0,102,L4,小型SUV,92,前置前驱,金杯
凯迪拉克ATS-L 2017款 28T 技术型,7,2018-04,厦门,11.98,29.72,自动,国IV(国V),2L,2023-11-27,2024-04,2024-04,2,279,L4,中型车,95,前置后驱,凯迪拉克
埃尔法 2024款 双擎 2.5L 臻享版,0.01,2023-11,厦门,113.80,98.67,自动,国VI,2.5L,2023-11-16,2025-11,2023-11,0,190,L4,,92,前置四驱,丰田
明锐 2018款 TSI230 DSG舒适版,8,2018-01,厦门,6.58,15.19,自动,国V,1.2L,2023-11-21,2024-1,2024-1,0,116,L4,紧凑型车,95,前置前驱,斯柯达
MINI COUNTRYMAN 2014款 1.6T COOPER S,11,2015-09,厦门,9.88,36.80,自动,欧IV,1.6L,2023-12-01,2024-09,2024-09,2,190,L4,紧凑型SUV,95,前置前驱,MINI
宝马5系 2017款 525Li 领先型,8,2016-09,厦门,17.50,50.65,自动,国IV(国V),2L,2023-09-20,2023-09,2023-09,0,218,L4,中大型车,95,前置后驱,宝马
宝马X4 2016款 xDrive20i M运动型,5,2017-03,厦门,18.90,53.17,自动,欧V,2L,2023-10-29,2024-03,2024-03,3,184,L4,中型SUV,95,前置四驱,宝马
科鲁兹 2016款 1.4T DCG豪华版,6.2,2016-08,厦门,3.99,16.27,自动,国IV(国V),1.4L,2023-11-17,2024-08,2024-08,0,150,L4,紧凑型车,92,前置前驱,雪佛兰
奥德赛 2015款 2.4L 至尊版,11,2014-08,厦门,11.38,32.54,自动,国IV(国V),2.4L,2023-10-28,2024-08,2024-08,6,186,L4,,92,前置前驱,本田
菲斯塔 2019款 280TGDi 运动版 国V,4,2020-05,厦门,7.88,14.52,自动,国V,1.6L,2023-12-07,2024-5,2024-5,0,190,L4,紧凑型车,92,前置前驱,现代
Cayenne 2018款 Cayenne 3.0T,5.9,2019-01,厦门,65.00,97.15,自动,欧V,3L,2023-12-05,2024-1,2024-1,0,340,V6,中大型SUV,95,前置四驱,保时捷
雷克萨斯ES 2018款 200 卓越版 国V,6,2018-09,厦门,20.58,30.28,自动,国V,2L,2023-11-30,2024-09,2024-09,1,167,L4,中大型车,92,前置前驱,雷克萨斯
宝马1系(进口) 2015款 120i 运动设计套装,12,2016-06,厦门,9.38,33.22,自动,欧V,1.6L,2023-10-10,2024-06,2024-06,1,177,L4,紧凑型车,95,前置后驱,宝马
帝豪GS 2019款 1.4T CVT动,5.7,2019-12,厦门,5.40,11.05,自动,国VI,1.4L,2023-11-27,2023-12,2023-12,2,141,L4,紧凑型SUV,92,前置前驱,吉利汽车
揽胜极光 2018款 200PS PURE 新尚版,5,2018-07,厦门,15.98,40.79,自动,国V,2L,2023-10-13,2024-07,2024-07,3,200,L4,中型SUV,95,前置四驱,路虎
雷克萨斯RX 2020款 300 四驱典雅版 国V,6,2020-04,厦门,34.50,51.23,自动,国V,2L,2023-11-11,2024-4,2024-4,0,238,L4,中大型SUV,95,前置四驱,雷克萨斯
问界M7 2022款 1.5T 四驱豪华版,0.7,2023-01,厦门,23.98,33.63,自动,增程式,200km,2023-11-03,2025-01,2024-01,1,125,,中大型SUV,双电机四驱,"
            ",AITO
逸达 2023款 蓝鲸NE 1.5T GDI DCT旗舰型,0.6,2023-02,厦门,8.60,11.71,自动,国VI,1.5L,2023-12-01,2024-2,2023-2,0,170,L4,紧凑型车,92,前置前驱,长安
Cayenne 2011款 Cayenne Turbo 4.8T,11,2013-09,厦门,33.30,234.14,自动,欧IV,4.8L,2023-09-15,2023-09,2023-09,0,500,V8,中大型SUV,95,前置四驱,保时捷
艾力绅 2012款 2.4L VTi-S尊贵版,11,2014-08,厦门,11.50,34.71,自动,国IV(国V),2.4L,2023-07-24,2023-08,2023-08,1,181,L4,,92,前置前驱,本田
英菲尼迪QX60(进口) 2014款 2.5 S/C Hybrid 两驱卓越版,14,2014-12,厦门,13.98,67.08,自动,欧V,2.5L,2023-11-22,2023-12,2023-12,0,245,L4,中大型SUV,92,前置前驱,英菲尼迪
标致2008 2014款 1.6L 自动时尚版,7,2014-05,厦门,2.98,13.21,自动,国IV(国V),1.6L,2023-12-08,2024-05,2024-05,0,117,L4,小型SUV,92,前置前驱,标致
Model Y 2021款 标准续航后驱版,5,2021-09,厦门,20.30,31.67,自动,纯电动,525km,2023-11-30,2025-09,2024-09,0,299,,中型SUV,后置后驱,"
            ",特斯拉
理想ONE 2020款 增程6座版,7.8,2020-10,厦门,19.50,35.60,自动,增程式,180km,2023-10-27,2024-10,2023-10,0,131,,中大型SUV,双电机四驱,"
            ",理想汽车
极氪001 2022款 超长续航双电机 YOU版,0.01,2023-01,厦门,32.37,41.90,自动,纯电动,650km,2023-08-05,2025-01,2024-01,1,544,,中大型车,双电机四驱,"
            ",极氪
宝马5系 2013款 525Li 领先型,18,2013-09,厦门,10.58,49.89,自动,国IV(国V),2L,2023-12-08,2024-09,2024-09,2,218,L4,中大型车,95,前置后驱,宝马
飞度 2020款 1.5L CVT舒适版,5.6,2020-06,厦门,5.88,8.88,自动,国V,1.5L,2023-12-08,2024-06,2024-06,0,131,L4,小型车,92,前置前驱,本田
汉 2020款 EV 超长续航版尊贵型,1.7,2022-01,厦门,17.98,28.31,自动,纯电动,605km,2023-11-06,2024-01,2024-01,2,222,,中大型车,前置前驱,"
            ",比亚迪
领动 2016款 1.6L 自动智炫・精英型,6,2017-06,厦门,5.60,13.00,自动,国V,1.6L,2023-11-11,2024-6,2024-6,0,130,L4,紧凑型车,92,前置前驱,现代
科雷傲(进口) 2014款 2.0L 两驱标准版,6,2014-11,厦门,3.98,21.80,自动,国IV(国V),2L,2023-10-23,2023-11,2023-11,1,140,L4,紧凑型SUV,92,前置前驱,雷诺
福克斯 2015款 三厢 1.6L 自动舒适型,8.5,2015-11,厦门,3.10,13.55,自动,国V,1.6L,2023-11-10,2023-11,2023-11,0,125,L4,紧凑型车,92,前置前驱,福特
宝马6系 2012款 640i Gran Coupe,12,2015-04,厦门,20.50,130.80,自动,欧IV,3L,2023-09-05,2024-04,2024-04,2,320,L6,中大型车,95,前置后驱,宝马
领克01 2019款 2.0T 两驱耀Pro版 国VI,5.1,2020-07,厦门,11.39,19.52,自动,国VI,2L,2023-09-05,2024-07,2024-07,0,190,L4,紧凑型SUV,95,前置前驱,领克
领克01 2017款 2.0T 四驱劲Pro版,4,2018-08,厦门,9.78,21.58,自动,国V,2L,2023-11-06,2024-08,2024-08,0,190,L4,紧凑型SUV,95,前置四驱,领克
揽胜运动版 2013款 3.0 TDV6 柴油版,19,2013-05,厦门,16.80,103.34,自动,欧IV,3L,2023-10-30,2024-05,2024-05,1,245,V6,中大型SUV,0,前置四驱,路虎
柯迪亚克 2017款 TSI330 7座两驱豪华版,8,2017-08,厦门,9.98,24.94,自动,国V,1.8L,2023-12-05,2024-8,2024-8,0,180,L4,中型SUV,95,前置前驱,斯柯达
MINI COUNTRYMAN 2015款 1.6T COOPER S ALL4 极致暗夜版,9,2015-07,厦门,11.80,43.31,自动,欧IV,1.6L,2023-08-21,2024-07,2024-07,2,184,L4,紧凑型SUV,95,前置四驱,MINI
Model Y 2022款 改款 后轮驱动版,1.4,2023-03,厦门,23.13,28.65,自动,纯电动,545km,2023-11-01,2025-03,2024-03,0,264,,中型SUV,后置后驱,"
            ",特斯拉
名图 2017款 1.8L 自动智能型GLS 国V,4,2018-08,厦门,7.38,16.26,自动,国V,1.8L,2023-10-27,2024-08,2024-08,0,143,L4,中型车,92,前置前驱,现代
锐志 2013款 2.5V 菁锐版,8.7,2016-12,厦门,9.20,24.94,自动,国IV(国V),2.5L,2023-11-14,2023-12,2023-12,0,193,V6,中型车,92,前置后驱,丰田
晶锐 2016款 1.4L 自动车享版,5,2016-03,厦门,4.10,9.22,自动,国V+OBD,1.4L,2023-11-11,2024-3,2024-3,0,90,L4,小型车,92,前置前驱,斯柯达
雷克萨斯RX经典 2007款 400h,19,2007-11,厦门,7.99,94.11,自动,欧IV,3.3L,2023-08-27,2024-05,2023-11,0,272,V6,中型SUV,95,前置四驱,雷克萨斯
牧马人 2010款 3.8L Sahara 两门版,11.2,2010-06,厦门,9.90,45.47,自动,欧IV,3.8L,2023-08-14,2024-06,2024-06,0,199,V6,中型SUV,92,前置四驱,Jeep
哈弗F7 2019款 2.0T 两驱i范 国VI,8,2019-08,厦门,5.80,15.52,自动,国VI,2L,2023-12-07,2025-08,2024-08,0,224,L4,紧凑型SUV,92,前置前驱,哈弗
帝豪 2016款 三厢 1.5L CVT向上版,12,2016-10,厦门,2.68,9.86,自动,国V,1.5L,2023-12-07,2024-10,2024-10,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
宝马3系 2014款 320i 进取型,6,2014-04,厦门,9.18,34.74,自动,国IV(国V),2L,2023-12-03,2024-04,2024-04,0,184,L4,中型车,95,前置后驱,宝马
雷克萨斯NX 2015款 200t 全驱 锋尚版,11,2015-04,厦门,15.68,43.20,自动,国V,2L,2023-11-21,2024-04,2024-04,0,238,L4,中型SUV,95,前置四驱,雷克萨斯
别克GL8 2014款 2.4L 经典版,16,2014-03,厦门,4.80,22.69,自动,国IV(国V),2.4L,2023-09-28,2024-03,2024-03,1,167,L4,,92,前置前驱,别克
本田XR-V 2015款 1.8L EXi  CVT舒适版,8.1,2016-08,厦门,8.20,16.26,自动,国IV(国V),1.8L,2023-08-26,2023-08,2023-08,1,136,L4,小型SUV,92,前置前驱,本田
荣威350 2013款 350S 1.5L 自动迅达版,15.8,2014-04,厦门,1.50,10.71,自动,国IV(国V),1.5L,2023-11-23,2024-04,2024-04,0,109,L4,紧凑型车,92,前置前驱,荣威
飞度 2016款 1.5L LXS CVT舒适天窗版,7,2017-04,厦门,5.18,9.31,自动,国IV(国V),1.5L,2023-12-08,2024-4,2024-4,0,131,L4,小型车,92,前置前驱,本田
江淮iEV6E 2018款 运动版 iEV6E 豪华智享型,9.9,2018-08,厦门,2.98,17.24,自动,纯电动,310km,2023-12-01,2024-8,2023-8,0,68,,微型车,前置前驱,"
            ",江汽集团
揽胜极光(进口) 2013款 2.0T 5门耀真版,8,2013-10,厦门,9.50,57.31,自动,欧V,2L,2023-12-05,2024-10,2024-10,0,241,L4,中型SUV,95,前置四驱,路虎
明锐 2017款 经典款 1.6L 自动标准版,4.3,2019-09,厦门,5.98,14.86,自动,国V,1.6L,2023-12-04,2024-9,2024-9,0,110,L4,紧凑型车,92,前置前驱,斯柯达
RAV4荣放 2020款 2.0L CVT两驱风尚版,4,2020-12,厦门,14.30,21.15,自动,国VI,2L,2023-12-04,2024-12,2023-12,0,171,L4,紧凑型SUV,92,前置前驱,丰田
全顺 2020款 2.0T汽油多功能商用车中轴低顶双开尾门国V,1.2,2020-12,厦门,9.80,15.95,手动,国V,2L,2023-12-02,2024-12,2023-12,0,202,L4,轻客,92,前置前驱,福特
奇骏 2019款 2.0L CVT智联舒适版 2WD,5.2,2019-12,厦门,10.98,21.63,自动,国VI,2L,2023-11-25,2023-12,2023-12,0,154,L4,紧凑型SUV,92,前置前驱,日产
Tiguan 2012款 2.0TSI 舒适版,9.8,2014-01,厦门,7.58,39.73,自动,国IV(国V),2L,2023-11-26,2024-1,2024-1,0,170,L4,紧凑型SUV,95,前置四驱,大众
Polo 2013款 1.6L 自动舒适版,8.79,2012-06,厦门,2.88,12.15,自动,国IV(国V),1.6L,2023-12-01,2024-06,2024-06,2,105,L4,小型车,92,前置前驱,大众
汉兰达 2009款 2.7L 两驱7座豪华版,20,2010-01,厦门,6.50,32.43,自动,国IV,2.7L,2023-12-02,2024-01,2024-01,2,190,L4,中型SUV,92,前置前驱,丰田
宝马1系(进口) 2013款 改款 116i 领先型,12,2014-10,厦门,5.18,28.44,自动,国IV+OBD,1.6L,2023-11-10,2023-10,2023-10,0,136,L4,紧凑型车,95,前置后驱,宝马
宝马M3 2009款 M3敞篷轿跑车,7,2014-06,厦门,26.88,130.26,自动,欧IV,4L,2023-08-20,2024-01,2024-01,0,420,V8,中型车,95,前置后驱,宝马
思域 2016款 220TURBO CVT豪华版,6,2019-03,厦门,9.80,15.19,自动,国V,1.5L,2023-11-10,2024-3,2024-3,0,177,L4,紧凑型车,92,前置前驱,本田
KX CROSS 2017款 1.4L AT GLS,8,2018-03,厦门,4.88,9.32,自动,国V,1.4L,2023-12-05,2024-3,2024-3,0,100,L4,小型车,92,前置前驱,起亚
明锐 2015款 1.6L 自动逸杰版,7,2015-10,厦门,4.90,15.40,自动,国V,1.6L,2023-12-01,2024-10,2024-10,0,110,L4,紧凑型车,92,前置前驱,斯柯达
领克01 2017款 2.0T 两驱型Pro版,14,2018-01,厦门,8.98,19.08,自动,国V,2L,2023-11-15,2024-01,2024-01,0,190,L4,紧凑型SUV,95,前置前驱,领克
帝豪GSe 2018款 臻尚型,6.74,2018-08,厦门,6.78,14.74,自动,纯电动,353km,2023-11-11,2024-8,2023-10,0,163,,紧凑型SUV,前置前驱,"
            ",吉利汽车
缤瑞 2018款 14T CVT缤纷版,4,2019-04,厦门,5.50,9.96,自动,国V,1.4L,2023-11-11,2024-4,2024-4,0,133,L4,紧凑型车,92,前置前驱,吉利汽车
Fortuner 2015款 2.7L 标准版,12,2017-10,厦门,14.80,28.01,自动,国IV,2.7L,2023-11-09,2023-10,2023-10,0,159,L4,中型SUV,92,前置四驱,丰田
埃尔法 2015款 3.5L 尊贵版,12,2017-06,厦门,71.80,88.36,自动,国V,3.5L,2023-11-14,2024-06,2024-06,0,275,V6,,95,前置前驱,丰田
MINI 2014款 1.5T COOPER Fun,7,2014-12,厦门,7.88,27.68,自动,欧V,1.5L,2023-11-23,2023-12,2023-12,0,136,L3,小型车,95,前置前驱,MINI
smart fortwo 2012款 1.0 MHD 硬顶标准版,7.8,2015-02,厦门,3.88,12.48,自动,欧IV,1L,2023-12-06,2024-02,2024-02,2,70,L3,微型车,95,后置后驱,smart
远景 2018款 1.5L 自动尊贵型,6,2018-04,厦门,3.98,7.91,自动,国V,1.5L,2023-12-04,2024-4,2024-4,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
高尔夫 2015款 1.4TSI 自动舒适型,17,2014-12,厦门,4.20,16.81,自动,国V,1.4L,2023-11-29,2023-12,2023-12,0,131,L4,紧凑型车,95,前置前驱,大众
宝马3系GT 2019款  320i M运动曜夜版,4,2019-08,厦门,20.80,42.31,自动,国VI,2L,2023-11-30,2024-8,2024-8,0,184,L4,中型车,95,前置后驱,宝马
陆风逍遥 2018款 改款 1.5GTDI CVT全景黄金版,4,2019-07,厦门,3.80,11.82,自动,国V,1.5L,2023-11-12,2025-07,2024-07,0,163,L4,紧凑型SUV,92,前置前驱,陆风
Polo 2016款 1.4L 自动风尚型,6.8,2016-09,厦门,4.50,9.54,自动,国V,1.4L,2023-11-26,2024-9,2024-9,0,90,L4,小型车,92,前置前驱,大众
途观L 2017款 330TSI 自动两驱风尚版,7,2017-12,厦门,9.80,24.29,自动,国V,1.8L,2023-11-25,2023-12,2023-12,0,180,L4,中型SUV,95,前置前驱,大众
标致2008 2014款 1.6L 自动卓越版,9,2015-09,厦门,2.98,14.08,自动,国IV(国V),1.6L,2023-12-02,2024-9,2024-9,0,117,L4,小型SUV,92,前置前驱,标致
缤智 2020款 1.5L CVT先锋版,5,2020-06,厦门,8.20,15.07,自动,国VI,1.5L,2023-12-05,2024-6,2024-6,0,131,L4,小型SUV,92,前置前驱,本田
福睿斯 2019款 1.5L 自动悦享型,5,2019-04,厦门,5.38,11.27,自动,国V,1.5L,2023-12-03,2024-4,2024-4,0,122,L3,紧凑型车,92,前置前驱,福特
MINI COUNTRYMAN 2014款 1.6L COOPER Fun,7,2014-05,厦门,7.90,29.96,自动,欧V,1.6L,2023-10-24,2023-05,2023-05,2,120,L4,紧凑型SUV,95,前置前驱,MINI
捷达 2015款 质惠版 1.6L 手动舒适型,7,2016-10,厦门,2.98,10.38,手动,国IV(国V),1.6L,2023-11-24,2024-10,2024-10,0,110,L4,紧凑型车,92,前置前驱,大众
牧马人 2013款 3.6L Sahara 两门版,6,2013-06,厦门,19.00,46.66,自动,国IV,3.6L,2023-07-10,2024-06,2024-06,1,284,V6,中型SUV,92,前置四驱,Jeep
朗行 2013款 1.6L 自动风尚型,11.7,2013-12,厦门,3.38,13.88,自动,国IV(国V),1.6L,2023-12-03,2023-12,2023-12,3,110,L4,紧凑型车,92,前置前驱,大众
宝马3系 2018款 320Li 时尚型,8,2018-08,厦门,16.80,35.15,自动,国V,2L,2023-12-07,2024-08,2024-08,0,184,L4,中型车,95,前置后驱,宝马
英菲尼迪Q50L 2015款 2.0T 舒适版,8,2015-04,厦门,7.88,30.37,自动,欧V,2L,2023-12-04,2024-4,2024-4,0,211,L4,中型车,95,前置后驱,英菲尼迪
迈锐宝 2018款 530T 自动风尚版,13,2017-12,厦门,4.98,18.44,自动,国V,1.5L,2023-11-15,2023-12,2023-12,0,170,L4,中型车,92,前置前驱,雪佛兰
福睿斯 2015款 1.5L 自动时尚型,8,2016-01,厦门,3.68,13.00,自动,国V,1.5L,2023-12-05,2024-1,2024-1,0,113,L4,紧凑型车,92,前置前驱,福特
索兰托 2012款 2.4L 汽油豪华版,12.2,2012-07,厦门,3.98,27.12,自动,国IV,2.4L,2023-07-06,2023-07,2023-07,0,174,L4,中型SUV,92,前置四驱,起亚
Ghibli 2014款 3.0T 标准版,6,2016-06,厦门,29.80,97.48,自动,欧V,3L,2023-11-16,2024-06,2024-06,1,330,V6,中大型车,95,前置后驱,玛莎拉蒂
雷克萨斯ES 2015款 300h 舒适版,12,2015-12,厦门,17.99,38.43,自动,欧IV,2.5L,2023-09-24,2023-12,2023-12,0,160,L4,中大型车,92,前置前驱,雷克萨斯
宝马4系 2017款 425i 敞篷M运动套装,7.8,2019-01,厦门,26.98,56.10,自动,国V,2L,2023-11-11,2025-01,2024-01,1,184,L4,中型车,95,前置后驱,宝马
朗动 2013款 1.6L 自动尊贵型,6.7,2014-08,厦门,4.20,14.63,自动,国IV(国V),1.6L,2023-11-16,2024-08,2024-08,0,128,L4,紧凑型车,92,前置前驱,现代
帝豪 2017款 三厢百万款 1.5L CVT向上版,6,2017-12,厦门,3.50,9.86,自动,国V,1.5L,2023-12-06,2024-12,2024-12,0,109,L4,紧凑型车,92,前置前驱,吉利汽车
本田XR-V 2017款 1.8L EXi CVT舒适版,6.9,2018-11,厦门,8.68,16.26,自动,国V,1.8L,2023-10-28,2024-11,2023-11,0,136,L4,小型SUV,92,前置前驱,本田
思域 2014款 1.8L 自动舒适版,12,2015-04,厦门,5.80,15.17,自动,国IV(国V),1.8L,2023-12-05,2024-4,2024-4,0,141,L4,紧凑型车,92,前置前驱,本田
高合HiPhi Y 2023款 765km 旗舰版,0.17,2023-08,厦门,38.50,49.82,自动,纯电动,765km,2023-11-29,2025-08,2024-08,0,505,,中大型SUV,双电机四驱,"
            ",高合汽车
逍客 2021款 2.0L CVT豪华版,5,2020-12,厦门,10.19,18.32,自动,国VI,2L,2023-11-23,2023-12,2023-12,0,151,L4,紧凑型SUV,92,前置前驱,日产
帝豪GS 2016款 优雅版 1.3T 自动臻尚型,7.2,2017-02,厦门,4.25,11.48,自动,国V,1.3L,2023-11-24,2024-02,2024-02,0,129,L4,紧凑型SUV,92,前置前驱,吉利汽车
嘉年华 2013款 三厢 1.5L 手动风尚型,11,2014-08,厦门,1.88,8.67,手动,国IV(国V),1.5L,2023-12-03,2024-08,2024-08,2,110,L4,小型车,92,前置前驱,福特
